rk,team,conf,rec,adjoe,oe_rank,adjde,de_rank,barthag,rank1,proj_w,proj_l,pro_con_w,pro_con_l,con_rec,sos,ncsos,consos,proj_sos,proj_noncon_sos,proj_con_sos,elite_sos,elite_noncon_sos,opp_oe,opp_de,opp_proj_oe,opp_proj_de,con_adj_oe,con_adj_de,qual_o,qual_d,qual_barthag,qual_games,fun,conpf,conpa,conposs,conoe,conde,consosremain,conf_winpct,wab,wab_rk,fun_rk,adjt,team_key
236,Elon,CAA,14-14,112.74229649532364,113,118.84906163017234,333,0.3528303942755388,236,14.977710644951552,16.022289355048446,6.977710644951553,11.022289355048448,6-9,0.3945580292436454,0.3729240121665833,0.4133075107104327,0.4055125998711142,0.3729240121665833,0.4290488021021643,0.8905615288367221,0.8742782590235243,108.2749091956745,111.66642239885569,108.13881034530849,111.149440899856,109.18856194685188,119.82199252396887,121.13268215596004,111.28151172617602,0.7262081688503567,2.0,0.0065172960870928,1152.0,1206.0,1035.0000000000002,1.1130434782608694,1.1652173913043475,0.5077552590608229,0.4,-9.793879029052672,238,164,66.92908940415971,elon
237,American,Pat,15-13,105.97957019654204,245,111.73408221592352,225,0.3525001374683106,237,17.06482682272149,13.935173177278507,10.064826822721493,7.935173177278508,8-7,0.3335492124207122,0.4285772934617392,0.2511915421851556,0.3217823618570657,0.4285772934617392,0.2446526890314682,0.897525431046955,0.816219260889838,106.20354557966868,112.63617817202628,106.0126029795554,113.0899602420694,104.11751122306724,110.1405547931722,110.61397162276825,120.79584097941266,0.266463972877439,3.0,-0.0341504910922314,1069.0,1026.0,979.8625000000002,1.0909693962163056,1.047085688042965,0.2119584232630313,0.5333333333333333,-8.94720221950315,225,257,66.98094790477857,american
238,Tennessee Martin,OVC,20-9,101.43406183823409,315,106.94339324801324,118,0.3524600621964123,238,21.532213619983217,9.467786380016785,13.532213619983215,6.467786380016783,12-6,0.2642930209280852,0.3376806602528571,0.2194450191185023,0.2591278010668815,0.3376806602528571,0.2159237285145948,0.9383632687398814,0.8907463457826178,102.79218204305268,112.48572512282443,102.88105255356272,112.94250088356432,100.39657170038794,105.45627556230912,104.35340680358864,105.60154284492054,0.4658702669841066,1.0,0.0648618152476987,1241.0,1118.0,1175.6250000000002,1.0556087187666132,0.9509835194045718,0.1842321130794271,0.6666666666666666,-6.317113172062398,150,49,64.3077972518353,tennessee martin
239,Dartmouth,Ivy,11-13,105.68642223569664,250,111.50473094489932,219,0.3506252933911142,239,12.13235411938192,14.86764588061808,6.13235411938192,7.86764588061808,5-6,0.4090693186348732,0.3598411775919236,0.4672480307765406,0.4143187687773333,0.3598411775919236,0.4649051034494992,0.874130883886366,0.8569965878644521,109.2613707045546,111.00500486878916,109.57047685232254,111.32443618714773,106.1848534686716,110.49733766923332,112.05729800323644,112.32062037576296,0.4932524001150928,1.0,-0.0229311688850151,805.0,840.0,754.5625,1.066843369502195,1.1132278638283777,0.4563143699170142,0.4545454545454545,-8.924337248220088,224,231,69.4062129879768,dartmouth
240,Colgate,Pat,17-12,108.04407008624403,203,113.99756508105386,263,0.3505014584030286,240,18.04269563302756,12.957304366972442,12.042695633027558,5.957304366972443,11-5,0.3421283315763132,0.4800830217791149,0.2300401457865368,0.3435083827357238,0.4800830217791149,0.2448711434266079,0.870920806993193,0.7528583869865683,108.07246829410973,112.70354488892062,107.73085781505154,112.53281515860937,106.09349241599374,115.0371045137918,115.3950507220638,105.9123271015856,0.7283214396783981,3.0,0.0360128745624527,1244.0,1193.0,1102.5625,1.1282807097103338,1.08202482852446,0.363519124547177,0.6875,-7.371955164226231,178,101,66.88673102547398,colgate
241,Radford,BSth,15-14,108.0337450441424,204,114.16434520029358,268,0.3464349217269011,241,16.190191299293076,14.809808700706926,9.190191299293074,6.809808700706927,8-6,0.3402364133397373,0.3376426451173215,0.3430154507208972,0.3352877896070046,0.3376426451173215,0.3330801125660825,0.8946797391454531,0.8607192929624009,106.9313319266188,113.67903197591484,106.59845424704942,113.57779118174584,108.81212921100337,111.79361484333064,98.37678540157978,97.1686204669854,0.535466798889779,2.0,-0.0513591311506792,1137.0,1102.0,1019.3875,1.115375654498412,1.0810413115718998,0.2635327454823802,0.5714285714285714,-9.790692500861596,237,296,70.58070583367564,radford
242,Southern,SWAC,13-14,106.07425332290786,244,112.3527470210582,240,0.3404482928235399,242,15.401179532289254,15.598820467710746,11.401179532289254,6.5988204677107465,9-5,0.3743990020451477,0.552534517742076,0.208987451755143,0.3589380805604877,0.552534517742076,0.2191184314848962,0.8512876835713977,0.6947592019100525,108.27526825076276,110.87783349236672,107.34936193508608,111.04320758515088,104.69303871773027,111.0717518603157,106.63992081818937,112.2252294453465,0.3573065413170541,5.0,-0.0301860363448487,1096.0,1033.0,1004.0,1.091633466135458,1.0288844621513944,0.2545768605390326,0.6428571428571429,-8.485381053692235,211,247,70.01707056467339,southern
243,Louisiana Tech,CUSA,15-12,100.22283888723008,330,106.24122739419413,106,0.3383545239490028,243,16.522675866528044,14.477324133471956,9.522675866528044,10.477324133471956,8-8,0.3969442231711855,0.2708939337529989,0.4836037971461887,0.4074200304805255,0.2708939337529989,0.482509383680665,0.8996748940973979,0.9233800604477695,108.67714536391702,111.1703180542765,108.9374635382616,111.156475069234,100.4552422141626,107.03589515046936,86.24169814466178,110.9465574011952,0.0523124503264216,1.0,0.0773351154541024,1075.0,1131.0,1064.725,1.0096503792058984,1.0622461198901123,0.4781317298185708,0.5,-8.222578152224857,204,33,63.85779525125688,louisiana tech
244,Nicholls St.,Slnd,11-17,108.07455180256008,200,114.59529704196956,275,0.3376614547387915,244,12.305795803825427,18.69420419617457,11.305795803825427,10.694204196174573,10-9,0.4674052944251693,0.582652588478602,0.4128144709261751,0.4648378701011581,0.582652588478602,0.4166409398558403,0.8543610396886787,0.756431910408658,108.7974954875858,109.29210545160888,108.5811151721876,109.28899123283736,108.0370146178096,112.47804489238858,107.67354232732872,108.25577839531935,0.4845005168488221,2.0,-0.0012870833574095,1395.0,1425.0,1293.775,1.0782400340090048,1.1014279917296286,0.4408752430770524,0.5263157894736842,-11.232082437148174,263,186,68.44987876071474,nicholls st
245,Florida Gulf Coast,ASun,14-15,108.0445756296758,202,114.6548102662952,278,0.3356157025704303,245,15.122440173199728,15.877559826800272,9.122440173199728,8.877559826800272,8-8,0.365168991025986,0.4278905101459623,0.3142077567410052,0.3562244080308121,0.4278905101459623,0.3044655565032036,0.8888256271512815,0.8169019879463277,109.07061504530712,113.4128121525716,109.00680324456638,113.88996995272925,105.51384769759434,113.8179382790966,109.19129746903069,111.7416810123231,0.4340080325040036,3.0,-0.0413400029969591,1208.0,1214.0,1092.9625,1.1052529249631164,1.1107425918089595,0.2265279546007909,0.5,-10.634995531717689,252,272,67.91621691095426,florida gulf coast
246,Southern Miss,SB,15-14,103.13781768594852,290,109.46270035925536,173,0.3352679767262084,246,15.446434625479617,15.553565374520383,8.446434625479617,9.553565374520383,8-8,0.3897232584649681,0.4285288174945262,0.3581937417534521,0.401169358415757,0.4285288174945262,0.3814097490810904,0.8923914210679726,0.850579573745454,107.80330435456844,111.17756841499858,108.0225486944166,110.9837161969485,100.15817361335444,108.38961508787816,98.46829205977552,106.89023223720696,0.2801373713982977,2.0,0.0406040394301934,1166.0,1182.0,1132.1999999999998,1.0298533827945595,1.0439851616322209,0.5671378077021965,0.5,-9.816768061005604,239,95,68.48366253518735,southern miss
247,Abilene Christian,WAC,13-14,101.2911540174631,317,107.54039289425042,133,0.3343722731286696,247,13.96354465024972,17.03645534975028,5.96354465024972,12.03645534975028,5-9,0.4404191156751012,0.400872200953885,0.4771412507733736,0.4622721885835533,0.400872200953885,0.5066166240938695,0.844243439202477,0.8146496041648879,108.96229295589627,108.16619150813628,108.9918180097786,107.65417711804244,100.26919589987104,107.84081796398496,106.70712810486624,103.66660511480546,0.5823532423372766,3.0,0.0413849555284135,968.0,1015.0,976.45,0.9913462030825952,1.0394797480669773,0.6097804307156048,0.3571428571428571,-8.81319635766688,219,93,66.47934648573371,abilene christian
248,Southeast Missouri St.,OVC,18-11,102.31364795334986,303,108.65604891464288,160,0.3336640133343115,248,19.5025323221792,11.4974676778208,14.5025323221792,5.497467677820799,13-5,0.2959295399682728,0.4177219702256056,0.2215008325887917,0.2887232543625408,0.4177219702256056,0.2177739606378553,0.9072735059747884,0.8040115101016542,104.80667269540776,112.25180884525928,104.75165101646384,112.72529291153954,101.21901544306682,107.33784037111504,111.01248686472206,109.88749292725188,0.5292502739787098,3.0,0.0389130090339006,1308.0,1215.0,1241.25,1.0537764350453172,0.9788519637462236,0.1842321130794271,0.7222222222222222,-7.334952623597312,174,96,69.01767012570325,southeast missouri st
249,UNC Asheville,BSth,13-15,103.4349675519444,284,109.99915160414903,183,0.3301315667140774,249,14.523336601626983,15.476663398373017,8.523336601626985,7.476663398373015,7-7,0.3803804753028678,0.3992555835986059,0.3615053670071294,0.3650323333472557,0.3992555835986059,0.3350869893773241,0.9011706440058784,0.8727968704479399,108.8589211048444,112.12095733604362,108.22351717944164,112.59456780778952,103.44641461138556,109.8840559256852,105.45900034411083,94.74502303199814,0.7741734658670214,1.0,-0.0289548027403079,1009.0,995.0,936.5375,1.07737276937656,1.0624240887310972,0.1501583459686865,0.5,-10.970137715626588,257,243,64.74959713447265,unc asheville
250,Iona,MAAC,16-12,104.19493087180204,265,110.85464237001707,199,0.3290471415631579,250,17.70669816467957,13.29330183532043,9.70669816467957,10.29330183532043,8-9,0.3432387648130432,0.4423298261557286,0.2791210192383645,0.3377618146358906,0.4423298261557286,0.2802494082999798,0.914613510540672,0.8572819077918937,105.1877144272755,112.41658747167855,105.12703270379626,112.8467248331105,100.56935194754152,110.91060237746764,103.95006415535984,101.89412571135284,0.5571807241813049,1.0,0.0499816524370948,1151.0,1176.0,1124.5124999999998,1.0235546514600773,1.0457865074865778,0.2866436129824664,0.4705882352941176,-8.676645851419785,215,70,68.9401470141309,iona
251,Idaho St.,BSky,12-17,111.06408781907942,142,118.40412406373744,322,0.3238891450719758,251,12.905404977527963,18.094595022472035,5.9054049775279625,12.094595022472037,5-11,0.4614246009453654,0.4544353914908755,0.4671033336271387,0.4553700705597047,0.4544353914908755,0.4560451165538594,0.8646129806933223,0.816892236994694,109.99284038535012,109.25984026063644,110.00656222160696,109.70619097251618,108.86552336614425,119.73079619501856,99.30794946731794,99.46321896608237,0.4955085247440197,2.0,0.0087397208056312,1187.0,1285.0,1079.7624999999998,1.0993158217663608,1.190076521457265,0.3675793799676248,0.3125,-11.462985879818728,273,156,64.51257438574257,idaho st
252,Wofford,SC,18-11,110.16182017181656,159,117.58716445590969,319,0.3207909435231312,252,19.08361499333644,11.916385006663562,11.083614993336438,6.916385006663563,10-6,0.3180162130896977,0.3339307575709584,0.3050856456986733,0.3190572805307401,0.3339307575709584,0.3083153248905822,0.9169796602957252,0.8850962722004131,108.3353403679529,115.94640888866604,108.04719110081344,115.84236116139168,112.36522421982887,119.52575337360364,93.68042249456022,110.6391619369692,0.1285964300719841,1.0,0.0780452452490482,1306.0,1277.0,1095.2625,1.1924082126430875,1.165930541765102,0.3341527584258538,0.625,-7.675468175713888,188,31,67.7575623055753,wofford
253,Long Beach St.,BW,8-20,104.27227152238927,263,111.42520618295228,214,0.3179946160179131,253,9.43181761731741,22.56818238268259,5.43181761731741,14.56818238268259,4-12,0.489727965023451,0.490849000137422,0.4888871886879725,0.4850654315159954,0.490849000137422,0.4815952903431393,0.8512094565175734,0.7991540181109703,109.15822042071038,107.62690011366152,108.89994044242124,107.86554783862056,102.8353726627524,108.66269264702947,84.85634961362432,104.0208537894712,0.0877227157958862,2.0,-0.092014013155126,1164.0,1218.0,1143.1125,1.0182724797428075,1.0655119246793294,0.4524276969638064,0.25,-14.27411386467102,322,350,67.77863951289886,long beach st
254,Delaware,CUSA,9-18,106.58625528094645,234,114.06980958527264,265,0.3142456030549474,254,11.38536330856174,19.61463669143826,6.385363308561741,13.61463669143826,5-11,0.4322782541109176,0.3540194777487517,0.4860811628599065,0.4385951725786762,0.3540194777487517,0.4851118047351345,0.8816064733126823,0.8740996080216994,108.33209715472752,110.61925285026696,108.29000949787168,110.3681047254078,106.4772995665183,113.1893276401377,129.13669204968994,112.94563614084105,0.8235513414064016,1.0,-0.0915583745931591,1073.0,1152.0,1010.975,1.0613516654714508,1.13949405277084,0.4812343722360469,0.3125,-13.54295443705626,313,349,62.73583312038248,delaware
255,Central Michigan,MAC,9-18,106.08858961246278,243,113.55752954692028,257,0.3138021237628125,255,10.154351267106428,20.84564873289357,6.154351267106427,11.845648732893572,5-9,0.4170359280478395,0.4339543036896295,0.4013260078090345,0.4292421763432499,0.4339543036896295,0.4258389732597536,0.8617350450596676,0.823224983467813,108.47505337332858,110.29974723533186,108.83101294554048,110.33033265790874,104.37926749157197,108.87690088596432,103.2770185122356,114.67673922385951,0.2307507738500915,3.0,-0.1130282488926047,1037.0,1045.0,978.6875,1.0595823488089915,1.0677565617216935,0.5116343523372703,0.3571428571428571,-13.054181895434738,299,356,67.06901925715569,central michigan
256,Vermont,AE,18-11,106.73113980393616,232,114.37580956354404,271,0.3109822110973608,256,19.53518053351514,11.464819466484863,11.535180533515137,4.464819466484864,10-4,0.2810878031992323,0.3783102777353504,0.1769208661962486,0.2729924063720631,0.3783102777353503,0.1742569019689812,0.9470955302426586,0.9204540648662818,104.21313105865238,113.79946194048746,104.11142650993574,114.15918502288925,103.35954176519328,112.76334677414393,0.0,0.0,0.0,0.0,0.0591764049816861,1000.0,911.0,903.1,1.1072970878086592,1.0087476469936885,0.15560915237811,0.7142857142857143,-8.584014792668045,214,58,64.90346434640364,vermont
257,Boston University,Pat,13-15,112.4398824785922,121,120.57556236603884,348,0.3093059201077432,257,14.591868068736956,16.408131931263046,9.591868068736956,8.408131931263046,8-7,0.3035053661617785,0.3714914247458042,0.2445841153889561,0.3005892728403527,0.3714914247458042,0.2493821631308598,0.931826904300738,0.8996826766055122,104.6193494072004,113.1868591705517,104.54307716919875,113.2882226051294,112.50929777045924,118.11044985422156,90.86371949824884,118.0679750300772,0.0468935345255041,1.0,-0.0754042270296677,1175.0,1113.0,998.8125,1.1763969714035416,1.114323258869908,0.2733724018403786,0.5333333333333333,-12.180654488368743,285,334,63.21017032499186,boston university
258,Fairfield,MAAC,17-11,108.30509253025272,197,116.27001199217167,300,0.3065975681775231,258,18.4616922174974,12.538307782502606,10.461692217497394,9.538307782502606,9-8,0.2952577613422745,0.3035617736500902,0.2898845769078055,0.3011990638572984,0.3035617736500901,0.2998995734712629,0.9318789110452804,0.9176186618612348,103.544191834852,112.83542815902744,103.58686310005392,112.55061472185795,106.12801279264892,115.63320774843773,103.78383818566338,117.6402344833352,0.1913611730748857,1.0,0.0579849000608914,1235.0,1221.0,1123.6,1.0991456034175862,1.0866856532573868,0.3566512206641879,0.5294117647058824,-8.240412195156416,205,61,66.91968578858155,fairfield
259,UTEP,CUSA,10-17,103.4256008156663,285,111.04704168156644,204,0.306259333558168,259,11.359232219968565,19.640767780031435,7.3592322199685665,12.640767780031435,6-10,0.4549832615593592,0.4244345229708363,0.4759855193389687,0.4584759778932654,0.4244345229708363,0.4771987781006014,0.8744487446663695,0.8495990830505032,109.35040139988637,108.64560736444707,109.28028017296388,108.77709569785767,102.75790095067792,111.24189790542177,85.29007203163717,92.693320921992,0.2774309030302495,1.0,-0.0311712802794948,1082.0,1152.0,1046.3625000000002,1.034058464442294,1.1009568863563055,0.4820518131471317,0.375,-12.234608561806594,286,249,64.3477629270572,utep
260,Southern Utah,WAC,9-19,106.47162548329906,238,114.38114752344404,272,0.3049016437288496,260,10.010185383193978,20.989814616806022,6.010185383193977,11.989814616806022,5-10,0.4830519585629491,0.4558621418505792,0.5066164663803364,0.4889656971497837,0.4558621418505792,0.5128738204214315,0.8457524483537519,0.8050640054906287,109.14824881102544,106.89002795395685,109.1035787733181,106.90686558024754,108.95570837145752,113.36536958311414,96.84117706538262,117.65725592549336,0.096294680561147,3.0,-0.0353671515904363,1125.0,1181.0,1070.7,1.0507144858503783,1.1030167180349304,0.5441605906269066,0.3333333333333333,-12.9780627103779,298,262,70.26807282420873,southern utah
261,Princeton,Ivy,8-18,106.52399088748332,235,114.540292735177,274,0.3027157251149359,261,9.093106211807529,19.90689378819247,5.093106211807528,8.906893788192473,4-7,0.448708163281034,0.4381864375127053,0.4630559711469365,0.45434238089929,0.4381864375127055,0.4716523202420589,0.8711993243102011,0.855201154157501,109.40269435275464,110.47545729387122,109.62989348781696,110.52302891219804,109.99380623316002,117.59079691045068,97.19885585215152,105.60744329842666,0.2780501840817201,2.0,-0.0733964814106155,771.0,807.0,689.7875,1.117735534494319,1.1699255205407462,0.5031722669241745,0.3636363636363636,-13.475375814611754,309,329,63.52561029736346,princeton
